g000003_FluAB_FAM_74_G2,NonAmp,ProblemLight,BaselineIssue,Ashish
g000003_C19_VIC_74_G2,NonAmp,Clean,Clean,Ashish
g000003_FluAB_FAM_75_G3,NonAmp,ProblemLight,BaselineIssue,Ashish
g000003_C19_VIC_75_G3,NonAmp,Clean,Clean,Ashish
g000003_FluAB_FAM_85_H1,NonAmp,Clean,Clean,Ashish
g000003_MS2_JUN_96_H12,NonAmp,Clean,Clean,Ashish
g000004_FluAB_FAM_1_A1,NonAmp,Clean,Clean,Pradeep
g000004_RSVAB_ABY_3_A3,NonAmp,Clean,Clean,Pradeep
g000004_FluAB_FAM_3_A3,NonAmp,Clean,Clean,Pradeep
g000004_FluAB_FAM_5_A5,NonAmp,Clean,Clean,Pradeep
g000004_FluAB_FAM_9_A9,NonAmp,Clean,Clean,Pradeep
g000004_RSVAB_ABY_13_A13,NonAmp,Clean,Clean,Pradeep
g000004_FluAB_FAM_15_A15,NonAmp,Clean,Clean,Pradeep
g000004_FluAB_FAM_33_B9,NonAmp,Clean,Clean,Pradeep
g000004_FluAB_FAM_35_B11,NonAmp,Clean,Clean,Pradeep
g000004_FluAB_FAM_39_B15,NonAmp,Clean,Clean,Pradeep
g000004_FluAB_FAM_87_D15,NonAmp,Clean,Clean,Pradeep
g000004_FluAB_FAM_113_E17,NonAmp,Clean,Clean,Pradeep
g000004_FluAB_FAM_149_G5,NonAmp,Clean,Clean,Pradeep
g000004_C19_VIC_151_G7,NonAmp,Clean,Clean,Pradeep
g000004_C19_VIC_159_G15,NonAmp,Clean,Clean,Pradeep
g000004_C19_VIC_161_G17,NonAmp,Clean,Clean,Pradeep
g000004_FluAB_FAM_173_H5,NonAmp,Clean,Clean,Pradeep
g000004_C19_VIC_173_H5,NonAmp,Clean,Clean,Pradeep
g000004_C19_VIC_175_H7,NonAmp,Clean,Clean,Pradeep
g000004_C19_VIC_181_H13,NonAmp,Clean,Clean,Pradeep
g000004_C19_VIC_183_H15,NonAmp,Clean,Clean,Pradeep
g000004_C19_VIC_185_H17,NonAmp,Clean,Clean,Pradeep
g000004_C19_VIC_187_H19,NonAmp,Clean,Clean,Pradeep
g000004_C19_VIC_219_J3,NonAmp,Clean,Clean,Pradeep
g000004_C19_VIC_221_J5,NonAmp,Clean,Clean,Pradeep
g000004_RSVAB_ABY_361_P1,NonAmp,Clean,Clean,Pradeep
g000004_MS2_JUN_384_P24,NonAmp,Clean,Clean,Pradeep
g000005_FluAB_FAM_1_A1,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_C19_VIC_1_A1,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_2_A2,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_C19_VIC_2_A2,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_3_A3,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_FluAB_FAM_4_A4,NonAmp,ProblemLight,Bubble,Ashish
g000005_C19_VIC_4_A4,NonAmp,ProblemLight,Bubble,Ashish
g000005_FluAB_FAM_5_A5,NonAmp,Clean,Clean,Ashish
g000005_C19_VIC_5_A5,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_7_A7,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_8_A8,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_FluAB_FAM_9_A9,NonAmp,ProblemLight,NoisyBaseline,Ashish
g000005_C19_VIC_9_A9,NonAmp,ProblemLight,NoisyBaseline,Ashish
g000005_C19_VIC_10_A10,NonAmp,Clean,Clean,Ashish
g000005_C19_VIC_13_B1,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_15_B3,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_16_B4,NonAmp,Clean,Clean,Ashish
g000005_C19_VIC_16_B4,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_17_B5,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_C19_VIC_17_B5,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_18_B6,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_FluAB_FAM_19_B7,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_C19_VIC_19_B7,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_20_B8,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_FluAB_FAM_21_B9,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_FluAB_FAM_22_B10,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_MS2_JUN_22_B10,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_25_C1,NonAmp,Clean,Clean,Ashish
g000005_C19_VIC_25_C1,NonAmp,Clean,Clean,Ashish
g000005_RSVAB_ABY_26_C2,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_26_C2,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_C19_VIC_27_C3,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_28_C4,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_FluAB_FAM_29_C5,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_FluAB_FAM_30_C6,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_FluAB_FAM_31_C7,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_FluAB_FAM_32_C8,NonAmp,Clean,Clean,Ashish
g000005_C19_VIC_32_C8,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_33_C9,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_C19_VIC_33_C9,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_34_C10,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_C19_VIC_37_D1,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_38_D2,NonAmp,Clean,Clean,Ashish
g000005_C19_VIC_38_D2,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_40_D4,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_41_D5,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_C19_VIC_41_D5,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_42_D6,NonAmp,Clean,Clean,Ashish
g000005_C19_VIC_42_D6,NonAmp,Clean,Clean,Ashish
g000005_C19_VIC_43_D7,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_44_D8,NonAmp,Clean,Clean,Ashish
g000005_C19_VIC_44_D8,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_45_D9,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_C19_VIC_45_D9,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_46_D10,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_C19_VIC_46_D10,NonAmp,Clean,Clean,Ashish
g000005_C19_VIC_49_E1,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_50_E2,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_FluAB_FAM_51_E3,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_52_E4,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_C19_VIC_52_E4,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_53_E5,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_54_E6,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_55_E7,NonAmp,Clean,Clean,Ashish
g000005_C19_VIC_55_E7,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_56_E8,NonAmp,Clean,Clean,Ashish
g000005_C19_VIC_56_E8,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_57_E9,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_C19_VIC_57_E9,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_58_E10,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_C19_VIC_58_E10,NonAmp,Clean,Clean,Ashish
g000005_C19_VIC_61_F1,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_64_F4,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_FluAB_FAM_65_F5,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_FluAB_FAM_66_F6,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_67_F7,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_C19_VIC_67_F7,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_68_F8,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_C19_VIC_68_F8,NonAmp,Clean,Clean,Ashish
g000005_C19_VIC_69_F9,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_70_F10,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_RSVAB_ABY_73_G1,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_73_G1,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_FluAB_FAM_74_G2,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_FluAB_FAM_75_G3,NonAmp,ProblemLight,BaselineIssue,Ashish
g000005_RSVAB_ABY_85_H1,NonAmp,Clean,Clean,Ashish
g000005_FluAB_FAM_85_H1,NonAmp,Clean,Clean,Ashish
g000006_RSVAB_ABY_1_A1,NonAmp,Clean,Clean,Ashish
g000006_FluAB_FAM_1_A1,NonAmp,ProblemLight,SystemIssue,Ashish
g000006_C19_VIC_1_A1,NonAmp,ProblemLight,SystemIssue,Ashish
g000006_C19_VIC_83_D11,NonAmp,ProblemLight,SystemIssue,Ashish
g000006_RSVAB_ABY_97_E1,NonAmp,Clean,Clean,Ashish
g000006_MS2_JUN_384_P24,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_FluAB_FAM_1_A1,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_C19_VIC_2_A2,NonAmp,ProblemLight,Bubble,Ashish
g000007_C19_VIC_3_A3,NonAmp,Clean,Clean,Ashish
g000007_C19_VIC_4_A4,NonAmp,Clean,Clean,Ashish
g000007_C19_VIC_5_A5,NonAmp,Clean,Clean,Ashish
g000007_FluAB_FAM_6_A6,NonAmp,ProblemLight,Bubble,Ashish
g000007_C19_VIC_6_A6,NonAmp,ProblemLight,Bubble,Ashish
g000007_RSVAB_ABY_7_A7,NonAmp,Clean,Clean,Ashish
g000007_C19_VIC_7_A7,NonAmp,Clean,Clean,Ashish
g000007_FluAB_FAM_8_A8,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_FluAB_FAM_9_A9,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_FluAB_FAM_10_A10,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_C19_VIC_10_A10,NonAmp,Clean,Clean,Ashish
g000007_FluAB_FAM_13_B1,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_C19_VIC_14_B2,NonAmp,Clean,Clean,Ashish
g000007_C19_VIC_16_B4,NonAmp,Clean,Clean,Ashish
g000007_C19_VIC_17_B5,NonAmp,ProblemLight,Bubble,Ashish
g000007_FluAB_FAM_20_B8,NonAmp,ProblemLight,Bubble,Ashish
g000007_C19_VIC_20_B8,NonAmp,ProblemLight,Bubble,Ashish
g000007_FluAB_FAM_21_B9,NonAmp,ProblemLight,Bubble,Ashish
g000007_FluAB_FAM_25_C1,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_C19_VIC_25_C1,NonAmp,Clean,Clean,Ashish
g000007_C19_VIC_27_C3,NonAmp,Clean,Clean,Ashish
g000007_FluAB_FAM_28_C4,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_RSVAB_ABY_29_C5,NonAmp,Clean,Clean,Ashish
g000007_FluAB_FAM_29_C5,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_C19_VIC_29_C5,NonAmp,Clean,Clean,Ashish
g000007_FluAB_FAM_30_C6,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_FluAB_FAM_31_C7,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_C19_VIC_32_C8,NonAmp,Clean,Clean,Ashish
g000007_FluAB_FAM_33_C9,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_RSVAB_ABY_34_C10,NonAmp,Clean,Clean,Ashish
g000007_FluAB_FAM_34_C10,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_C19_VIC_34_C10,NonAmp,Clean,Clean,Ashish
g000007_FluAB_FAM_37_D1,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_FluAB_FAM_41_D5,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_C19_VIC_41_D5,NonAmp,Clean,Clean,Ashish
g000007_FluAB_FAM_44_D8,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_C19_VIC_44_D8,NonAmp,Clean,Clean,Ashish
g000007_C19_VIC_45_D9,NonAmp,Clean,Clean,Ashish
g000007_RSVAB_ABY_46_D10,NonAmp,ProblemLight,Bubble,Ashish
g000007_FluAB_FAM_46_D10,NonAmp,ProblemLight,Bubble,Ashish
g000007_C19_VIC_46_D10,NonAmp,ProblemLight,Bubble,Ashish
g000007_C19_VIC_49_E1,NonAmp,Clean,Clean,Ashish
g000007_C19_VIC_50_E2,NonAmp,Clean,Clean,Ashish
g000007_C19_VIC_54_E6,NonAmp,Clean,Clean,Ashish
g000007_FluAB_FAM_55_E7,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_C19_VIC_56_E8,NonAmp,Clean,Clean,Ashish
g000007_FluAB_FAM_57_E9,NonAmp,ProblemLight,Bubble,Ashish
g000007_C19_VIC_57_E9,NonAmp,ProblemLight,Bubble,Ashish
g000007_RSVAB_ABY_58_E10,NonAmp,Clean,Clean,Ashish
g000007_FluAB_FAM_58_E10,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_C19_VIC_58_E10,NonAmp,Clean,Clean,Ashish
g000007_FluAB_FAM_63_F3,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_C19_VIC_63_F3,NonAmp,Clean,Clean,Ashish
g000007_C19_VIC_64_F4,NonAmp,Clean,Clean,Ashish
g000007_FluAB_FAM_65_F5,NonAmp,ProblemLight,BaselineIssue,Ashish
